Bin ID,Fullness,fullnessThreshold,timestamp,reason,year,month,day,day_of_week,fullness_change
1511195,0,8,2020-11-10,NOT_READY,2020,11,10,1,0.0
1511195,0,8,2020-11-11,NOT_READY,2020,11,11,2,0.0
1511195,1,8,2020-11-12,NOT_READY,2020,11,12,3,1.0
1511195,2,8,2020-11-13,NOT_READY,2020,11,13,4,1.0
1511195,2,8,2020-11-14,NOT_READY,2020,11,14,5,0.0
1511195,2,8,2020-11-15,NOT_READY,2020,11,15,6,0.0
1511195,3,8,2020-11-16,NOT_READY,2020,11,16,0,1.0
1511195,4,8,2020-11-17,FULLNESS,2020,11,17,1,1.0
1511195,0,8,2020-11-18,NOT_READY,2020,11,18,2,-4.0
1511195,0,8,2020-11-19,NOT_READY,2020,11,19,3,0.0
1511195,1,8,2020-11-20,NOT_READY,2020,11,20,4,1.0
1511195,2,8,2020-11-21,NOT_READY,2020,11,21,5,1.0
1511195,3,8,2020-11-22,NOT_READY,2020,11,22,6,1.0
1511195,3,8,2020-11-23,NOT_READY,2020,11,23,0,0.0
1511195,3,8,2020-11-24,NOT_READY,2020,11,24,1,0.0
1511195,4,8,2020-11-25,FULLNESS,2020,11,25,2,1.0
1511195,0,8,2020-11-26,NOT_READY,2020,11,26,3,-4.0
1511195,1,8,2020-11-27,NOT_READY,2020,11,27,4,1.0
1511195,2,8,2020-11-28,NOT_READY,2020,11,28,5,1.0
1511195,2,8,2020-11-29,NOT_READY,2020,11,29,6,0.0
1511195,3,8,2020-11-30,NOT_READY,2020,11,30,0,1.0
1511195,0,8,2020-12-01,NOT_READY,2020,12,1,1,-3.0
1511195,0,8,2020-12-02,NOT_READY,2020,12,2,2,0.0
1511195,0,8,2020-12-03,NOT_READY,2020,12,3,3,0.0
1511195,2,8,2020-12-04,NOT_READY,2020,12,4,4,2.0
1511195,3,8,2020-12-05,NOT_READY,2020,12,5,5,1.0
1511195,4,8,2020-12-06,FULLNESS,2020,12,6,6,1.0
1511195,0,8,2020-12-07,NOT_READY,2020,12,7,0,-4.0
1511195,0,8,2020-12-08,NOT_READY,2020,12,8,1,0.0
1511195,1,8,2020-12-09,NOT_READY,2020,12,9,2,1.0
1511195,0,8,2020-12-10,NOT_READY,2020,12,10,3,-1.0
1511195,4,8,2020-12-11,FULLNESS,2020,12,11,4,4.0
1511195,1,8,2020-12-12,NOT_READY,2020,12,12,5,-3.0
1511195,1,8,2020-12-13,NOT_READY,2020,12,13,6,0.0
1511195,0,8,2020-12-14,NOT_READY,2020,12,14,0,-1.0
1511195,0,8,2020-12-15,NOT_READY,2020,12,15,1,0.0
1511195,1,8,2020-12-16,NOT_READY,2020,12,16,2,1.0
1511195,4,8,2020-12-22,FULLNESS,2020,12,22,1,3.0
1511195,0,8,2020-12-23,NOT_READY,2020,12,23,2,-4.0
1511195,0,8,2020-12-24,NOT_READY,2020,12,24,3,0.0
1511195,1,8,2020-12-25,NOT_READY,2020,12,25,4,1.0
1511195,2,8,2020-12-26,NOT_READY,2020,12,26,5,1.0
1511195,2,8,2020-12-27,NOT_READY,2020,12,27,6,0.0
1511195,3,8,2020-12-28,NOT_READY,2020,12,28,0,1.0
1511195,4,8,2020-12-29,FULLNESS,2020,12,29,1,1.0
1511195,0,8,2020-12-30,NOT_READY,2020,12,30,2,-4.0
1511195,0,8,2020-12-31,NOT_READY,2020,12,31,3,0.0
1511195,1,8,2021-01-01,NOT_READY,2021,1,1,4,1.0
1511195,2,8,2021-01-02,NOT_READY,2021,1,2,5,1.0
1511195,2,8,2021-01-03,NOT_READY,2021,1,3,6,0.0
1511195,2,8,2021-01-04,NOT_READY,2021,1,4,0,0.0
1511195,2,8,2021-01-05,NOT_READY,2021,1,5,1,0.0
1511195,2,8,2021-01-06,NOT_READY,2021,1,6,2,0.0
1511195,5,8,2021-01-07,FULLNESS,2021,1,7,3,3.0
1511195,0,8,2021-01-08,NOT_READY,2021,1,8,4,-5.0
1511195,1,8,2021-01-09,NOT_READY,2021,1,9,5,1.0
1511195,1,8,2021-01-10,NOT_READY,2021,1,10,6,0.0
1511195,1,8,2021-01-11,NOT_READY,2021,1,11,0,0.0
1511195,3,8,2021-01-12,NOT_READY,2021,1,12,1,2.0
1511195,5,8,2021-01-13,FULLNESS,2021,1,13,2,2.0
1511195,0,8,2021-01-14,NOT_READY,2021,1,14,3,-5.0
1511195,0,8,2021-01-15,NOT_READY,2021,1,15,4,0.0
1511195,5,8,2021-01-16,FULLNESS,2021,1,16,5,5.0
1511195,0,8,2021-01-17,NOT_READY,2021,1,17,6,-5.0
1511195,0,8,2021-01-18,NOT_READY,2021,1,18,0,0.0
1511195,1,8,2021-01-19,NOT_READY,2021,1,19,1,1.0
1511195,2,8,2021-01-20,NOT_READY,2021,1,20,2,1.0
1511195,5,8,2021-01-21,FULLNESS,2021,1,21,3,3.0
1511195,0,8,2021-01-22,NOT_READY,2021,1,22,4,-5.0
1511195,0,8,2021-01-23,NOT_READY,2021,1,23,5,0.0
1511195,2,8,2021-01-24,NOT_READY,2021,1,24,6,2.0
1511195,3,8,2021-01-25,NOT_READY,2021,1,25,0,1.0
1511195,3,8,2021-01-26,NOT_READY,2021,1,26,1,0.0
1511195,4,8,2021-01-27,FULLNESS,2021,1,27,2,1.0
1511195,0,8,2021-01-28,NOT_READY,2021,1,28,3,-4.0
1511195,1,8,2021-01-29,NOT_READY,2021,1,29,4,1.0
1511195,0,8,2021-01-30,NOT_READY,2021,1,30,5,-1.0
1511195,2,8,2021-01-31,NOT_READY,2021,1,31,6,2.0
1511195,3,8,2021-02-01,NOT_READY,2021,2,1,0,1.0
1511195,0,8,2021-02-02,NOT_READY,2021,2,2,1,-3.0
1511195,0,8,2021-02-03,NOT_READY,2021,2,3,2,0.0
1511195,2,8,2021-02-04,NOT_READY,2021,2,4,3,2.0
1511195,2,8,2021-02-05,NOT_READY,2021,2,5,4,0.0
1511195,3,8,2021-02-06,NOT_READY,2021,2,6,5,1.0
1511195,1,8,2021-02-07,NOT_READY,2021,2,7,6,-2.0
1511195,0,8,2021-02-08,NOT_READY,2021,2,8,0,-1.0
1511195,0,8,2021-02-09,NOT_READY,2021,2,9,1,0.0
1511195,0,8,2021-02-10,NOT_READY,2021,2,10,2,0.0
1511195,0,8,2021-02-11,NOT_READY,2021,2,11,3,0.0
1511195,0,8,2021-02-12,NOT_READY,2021,2,12,4,0.0
1511195,0,8,2021-02-13,NOT_READY,2021,2,13,5,0.0
1511195,1,8,2021-02-14,NOT_READY,2021,2,14,6,1.0
1511195,0,8,2021-02-15,NOT_READY,2021,2,15,0,-1.0
1511195,0,8,2021-02-16,NOT_READY,2021,2,16,1,0.0
1511195,0,8,2021-02-17,ALERT,2021,2,17,2,0.0
1511195,0,8,2021-02-18,ALERT,2021,2,18,3,0.0
1511195,0,8,2021-02-19,ALERT,2021,2,19,4,0.0
1511195,0,8,2021-02-20,ALERT,2021,2,20,5,0.0
1511195,0,8,2021-02-21,ALERT,2021,2,21,6,0.0
1511195,0,8,2021-02-22,ALERT,2021,2,22,0,0.0
1511195,0,8,2021-02-23,ALERT,2021,2,23,1,0.0
1511195,0,8,2021-02-24,ALERT,2021,2,24,2,0.0
1511195,0,8,2021-02-25,ALERT,2021,2,25,3,0.0
1511195,0,8,2021-02-26,ALERT,2021,2,26,4,0.0
1511195,0,8,2021-02-27,ALERT,2021,2,27,5,0.0
1511195,0,8,2021-02-28,ALERT,2021,2,28,6,0.0
1511195,0,8,2021-03-01,ALERT,2021,3,1,0,0.0
1511195,0,8,2021-03-02,NOT_READY,2021,3,2,1,0.0
1511195,0,8,2021-03-03,NOT_READY,2021,3,3,2,0.0
1511195,0,8,2021-03-04,NOT_READY,2021,3,4,3,0.0
1511195,0,8,2021-03-05,NOT_READY,2021,3,5,4,0.0
1511195,0,8,2021-03-06,NOT_READY,2021,3,6,5,0.0
1511195,1,8,2021-03-07,NOT_READY,2021,3,7,6,1.0
1511195,0,8,2021-03-08,NOT_READY,2021,3,8,0,-1.0
1511195,0,8,2021-03-09,NOT_READY,2021,3,9,1,0.0
1511195,0,8,2021-03-10,ALERT,2021,3,10,2,0.0
1511195,0,8,2021-03-11,ALERT,2021,3,11,3,0.0
1511195,0,8,2021-03-12,ALERT,2021,3,12,4,0.0
1511195,0,8,2021-03-13,ALERT,2021,3,13,5,0.0
1511195,0,8,2021-03-14,ALERT,2021,3,14,6,0.0
1511195,0,8,2021-03-15,NOT_READY,2021,3,15,0,0.0
1511195,0,8,2021-03-16,NOT_READY,2021,3,16,1,0.0
1511195,0,8,2021-03-17,NOT_READY,2021,3,17,2,0.0
1511195,0,8,2021-03-18,NOT_READY,2021,3,18,3,0.0
1511195,0,8,2021-03-19,NOT_READY,2021,3,19,4,0.0
1511195,1,8,2021-03-20,NOT_READY,2021,3,20,5,1.0
1511195,1,8,2021-03-21,NOT_READY,2021,3,21,6,0.0
1511195,1,8,2021-03-22,ALERT,2021,3,22,0,0.0
1511195,0,8,2021-03-23,ALERT,2021,3,23,1,-1.0
1511195,0,8,2021-03-24,ALERT,2021,3,24,2,0.0
1511195,0,8,2021-03-25,ALERT,2021,3,25,3,0.0
1511195,0,8,2021-03-26,ALERT,2021,3,26,4,0.0
1511195,0,8,2021-03-27,ALERT,2021,3,27,5,0.0
1511195,0,8,2021-03-28,ALERT,2021,3,28,6,0.0
1511195,0,8,2021-03-29,ALERT,2021,3,29,0,0.0
1511195,0,8,2021-03-30,ALERT,2021,3,30,1,0.0
1511195,1,8,2021-03-31,NOT_READY,2021,3,31,2,1.0
1511195,1,8,2021-04-01,NOT_READY,2021,4,1,3,0.0
1511195,5,8,2021-04-02,FULLNESS,2021,4,2,4,4.0
1511195,0,8,2021-04-03,NOT_READY,2021,4,3,5,-5.0
1511195,0,8,2021-04-04,NOT_READY,2021,4,4,6,0.0
1511195,2,8,2021-04-05,NOT_READY,2021,4,5,0,2.0
1511195,2,8,2021-04-06,NOT_READY,2021,4,6,1,0.0
1511195,3,8,2021-04-07,NOT_READY,2021,4,7,2,1.0
1511195,3,8,2021-04-08,NOT_READY,2021,4,8,3,0.0
1511195,4,8,2021-04-09,FULLNESS,2021,4,9,4,1.0
1511195,0,8,2021-04-10,NOT_READY,2021,4,10,5,-4.0
1511195,0,8,2021-04-11,NOT_READY,2021,4,11,6,0.0
1511195,0,8,2021-04-12,NOT_READY,2021,4,12,0,0.0
1511195,0,8,2021-04-13,NOT_READY,2021,4,13,1,0.0
1511195,1,8,2021-04-14,NOT_READY,2021,4,14,2,1.0
1511195,1,8,2021-04-15,NOT_READY,2021,4,15,3,0.0
1511195,1,8,2021-04-16,NOT_READY,2021,4,16,4,0.0
1511195,3,8,2021-04-17,NOT_READY,2021,4,17,5,2.0
1511195,4,8,2021-04-18,FULLNESS,2021,4,18,6,1.0
1511195,0,8,2021-04-19,NOT_READY,2021,4,19,0,-4.0
1511195,0,8,2021-04-20,NOT_READY,2021,4,20,1,0.0
1511195,1,8,2021-04-21,NOT_READY,2021,4,21,2,1.0
1511195,2,8,2021-04-22,NOT_READY,2021,4,22,3,1.0
1511195,2,8,2021-04-23,NOT_READY,2021,4,23,4,0.0
1511195,3,8,2021-04-24,NOT_READY,2021,4,24,5,1.0
1511195,3,8,2021-04-25,NOT_READY,2021,4,25,6,0.0
1511195,4,8,2021-04-26,FULLNESS,2021,4,26,0,1.0
1511195,0,8,2021-04-27,NOT_READY,2021,4,27,1,-4.0
1511195,0,8,2021-04-28,NOT_READY,2021,4,28,2,0.0
1511195,1,8,2021-04-29,NOT_READY,2021,4,29,3,1.0
1511195,2,8,2021-04-30,NOT_READY,2021,4,30,4,1.0
1511195,5,8,2021-05-01,FULLNESS,2021,5,1,5,3.0
1511195,0,8,2021-05-02,NOT_READY,2021,5,2,6,-5.0
1511195,1,8,2021-05-03,NOT_READY,2021,5,3,0,1.0
1511196,2,8,2018-06-26,NOT_READY,2018,6,26,1,0.0
1511196,4,8,2018-06-27,FULLNESS,2018,6,27,2,2.0
1511196,0,8,2018-06-28,NOT_READY,2018,6,28,3,-4.0
1511196,0,8,2018-06-29,NOT_READY,2018,6,29,4,0.0
1511196,0,8,2018-06-30,NOT_READY,2018,6,30,5,0.0
1511196,2,8,2018-07-01,NOT_READY,2018,7,1,6,2.0
1511196,3,8,2018-07-02,NOT_READY,2018,7,2,0,1.0
1511196,4,8,2018-07-03,FULLNESS,2018,7,3,1,1.0
1511196,0,8,2018-07-04,NOT_READY,2018,7,4,2,-4.0
1511196,0,8,2018-07-05,NOT_READY,2018,7,5,3,0.0
1511196,4,8,2018-07-06,FULLNESS,2018,7,6,4,4.0
1511196,0,8,2018-07-07,NOT_READY,2018,7,7,5,-4.0
1511196,2,8,2018-07-08,NOT_READY,2018,7,8,6,2.0
1511196,2,8,2018-07-09,NOT_READY,2018,7,9,0,0.0
1511196,2,8,2018-07-10,NOT_READY,2018,7,10,1,0.0
1511196,3,8,2018-07-11,NOT_READY,2018,7,11,2,1.0
1511196,4,8,2018-07-12,FULLNESS,2018,7,12,3,1.0
1511196,0,8,2018-07-13,NOT_READY,2018,7,13,4,-4.0
1511196,0,8,2018-07-14,NOT_READY,2018,7,14,5,0.0
1511196,3,8,2018-07-15,NOT_READY,2018,7,15,6,3.0
1511196,3,8,2018-07-16,NOT_READY,2018,7,16,0,0.0
1511196,4,8,2018-07-17,FULLNESS,2018,7,17,1,1.0
1511196,0,8,2018-07-18,NOT_READY,2018,7,18,2,-4.0
1511196,0,8,2018-07-19,NOT_READY,2018,7,19,3,0.0
1511196,2,8,2018-07-20,NOT_READY,2018,7,20,4,2.0
1511196,5,8,2018-07-21,FULLNESS,2018,7,21,5,3.0
1511196,0,8,2018-07-22,NOT_READY,2018,7,22,6,-5.0
1511196,0,8,2018-07-23,NOT_READY,2018,7,23,0,0.0
1511196,1,8,2018-07-24,NOT_READY,2018,7,24,1,1.0
1511196,1,8,2018-07-25,NOT_READY,2018,7,25,2,0.0
1511196,2,8,2018-07-26,NOT_READY,2018,7,26,3,1.0
1511196,4,8,2018-07-27,FULLNESS,2018,7,27,4,2.0
1511196,0,8,2018-07-28,NOT_READY,2018,7,28,5,-4.0
1511196,1,8,2018-07-29,NOT_READY,2018,7,29,6,1.0
1511196,4,8,2018-07-30,FULLNESS,2018,7,30,0,3.0
1511196,0,8,2018-07-31,NOT_READY,2018,7,31,1,-4.0
1511196,0,8,2018-08-01,NOT_READY,2018,8,1,2,0.0
1511196,1,8,2018-08-02,NOT_READY,2018,8,2,3,1.0
1511196,3,8,2018-08-03,NOT_READY,2018,8,3,4,2.0
1511196,4,8,2018-08-04,FULLNESS,2018,8,4,5,1.0
1511196,0,8,2018-08-05,NOT_READY,2018,8,5,6,-4.0
1511196,0,8,2018-08-06,NOT_READY,2018,8,6,0,0.0
1511196,2,8,2018-08-07,NOT_READY,2018,8,7,1,2.0
1511196,2,8,2018-08-08,NOT_READY,2018,8,8,2,0.0
1511196,3,8,2018-08-09,NOT_READY,2018,8,9,3,1.0
1511196,5,8,2018-08-10,FULLNESS,2018,8,10,4,2.0
1511196,0,8,2018-08-11,NOT_READY,2018,8,11,5,-5.0
1511196,2,8,2018-08-12,NOT_READY,2018,8,12,6,2.0
1511196,2,8,2018-08-13,NOT_READY,2018,8,13,0,0.0
1511196,4,8,2018-08-14,FULLNESS,2018,8,14,1,2.0
1511196,0,8,2018-08-15,NOT_READY,2018,8,15,2,-4.0
1511196,0,8,2018-08-16,NOT_READY,2018,8,16,3,0.0
1511196,4,8,2018-08-17,FULLNESS,2018,8,17,4,4.0
1511196,0,8,2018-08-18,NOT_READY,2018,8,18,5,-4.0
1511196,0,8,2018-08-19,NOT_READY,2018,8,19,6,0.0
1511196,2,8,2018-08-20,NOT_READY,2018,8,20,0,2.0
1511196,3,8,2018-08-21,NOT_READY,2018,8,21,1,1.0
1511196,4,8,2018-08-22,FULLNESS,2018,8,22,2,1.0
1511196,0,8,2018-08-23,NOT_READY,2018,8,23,3,-4.0
1511196,1,8,2018-08-24,NOT_READY,2018,8,24,4,1.0
1511196,4,8,2018-08-25,FULLNESS,2018,8,25,5,3.0
1511196,0,8,2018-08-26,NOT_READY,2018,8,26,6,-4.0
1511196,0,8,2018-08-27,NOT_READY,2018,8,27,0,0.0
1511196,1,8,2018-08-28,NOT_READY,2018,8,28,1,1.0
1511196,1,8,2018-08-29,NOT_READY,2018,8,29,2,0.0
1511196,3,8,2018-08-30,NOT_READY,2018,8,30,3,2.0
1511196,4,8,2018-08-31,FULLNESS,2018,8,31,4,1.0
1511196,0,8,2018-09-01,NOT_READY,2018,9,1,5,-4.0
1511196,0,8,2018-09-02,NOT_READY,2018,9,2,6,0.0
1511196,0,8,2018-09-03,NOT_READY,2018,9,3,0,0.0
1511196,3,8,2018-09-04,NOT_READY,2018,9,4,1,3.0
1511196,4,8,2018-09-05,FULLNESS,2018,9,5,2,1.0
1511196,0,8,2018-09-06,NOT_READY,2018,9,6,3,-4.0
1511196,0,8,2018-09-07,NOT_READY,2018,9,7,4,0.0
1511196,3,8,2018-09-08,NOT_READY,2018,9,8,5,3.0
1511196,4,8,2018-09-09,FULLNESS,2018,9,9,6,1.0
1511196,0,8,2018-09-10,NOT_READY,2018,9,10,0,-4.0
1511196,0,8,2018-09-11,NOT_READY,2018,9,11,1,0.0
1511196,1,8,2018-09-12,NOT_READY,2018,9,12,2,1.0
1511196,2,8,2018-09-13,NOT_READY,2018,9,13,3,1.0
1511196,4,8,2018-09-14,FULLNESS,2018,9,14,4,2.0
1511196,0,8,2018-09-15,NOT_READY,2018,9,15,5,-4.0
1511196,0,8,2018-09-16,NOT_READY,2018,9,16,6,0.0
1511196,0,8,2018-09-17,NOT_READY,2018,9,17,0,0.0
1511196,2,8,2018-09-18,NOT_READY,2018,9,18,1,2.0
1511196,4,8,2018-09-19,FULLNESS,2018,9,19,2,2.0
1511196,0,8,2018-09-20,NOT_READY,2018,9,20,3,-4.0
1511196,0,8,2018-09-21,NOT_READY,2018,9,21,4,0.0
1511196,2,8,2018-09-22,NOT_READY,2018,9,22,5,2.0
1511196,3,8,2018-09-23,NOT_READY,2018,9,23,6,1.0
1511196,4,8,2018-09-24,FULLNESS,2018,9,24,0,1.0
1511196,0,8,2018-09-25,NOT_READY,2018,9,25,1,-4.0
1511196,0,8,2018-09-26,NOT_READY,2018,9,26,2,0.0
1511196,3,8,2018-09-27,NOT_READY,2018,9,27,3,3.0
1511196,4,8,2018-09-28,FULLNESS,2018,9,28,4,1.0
1511196,0,8,2018-09-29,NOT_READY,2018,9,29,5,-4.0
1511196,0,8,2018-09-30,NOT_READY,2018,9,30,6,0.0
1511196,0,8,2018-10-01,NOT_READY,2018,10,1,0,0.0
1511196,0,8,2018-10-02,NOT_READY,2018,10,2,1,0.0
1511196,2,8,2018-10-03,NOT_READY,2018,10,3,2,2.0
1511196,4,8,2018-10-04,FULLNESS,2018,10,4,3,2.0
1511196,0,8,2018-10-05,NOT_READY,2018,10,5,4,-4.0
1511196,0,8,2018-10-06,NOT_READY,2018,10,6,5,0.0
1511196,3,8,2018-10-07,NOT_READY,2018,10,7,6,3.0
1511196,4,8,2018-10-08,FULLNESS,2018,10,8,0,1.0
1511196,0,8,2018-10-09,NOT_READY,2018,10,9,1,-4.0
1511196,0,8,2018-10-10,NOT_READY,2018,10,10,2,0.0
1511196,0,8,2018-10-11,NOT_READY,2018,10,11,3,0.0
1511196,2,8,2018-10-12,NOT_READY,2018,10,12,4,2.0
1511196,4,8,2018-10-13,FULLNESS,2018,10,13,5,2.0
1511196,0,8,2018-10-14,NOT_READY,2018,10,14,6,-4.0
1511196,0,8,2018-10-15,NOT_READY,2018,10,15,0,0.0
1511196,2,8,2018-10-16,NOT_READY,2018,10,16,1,2.0
1511196,2,8,2018-10-17,NOT_READY,2018,10,17,2,0.0
1511196,3,8,2018-10-18,NOT_READY,2018,10,18,3,1.0
1511196,3,8,2018-10-19,NOT_READY,2018,10,19,4,0.0
1511196,4,8,2018-10-20,FULLNESS,2018,10,20,5,1.0
1511196,0,8,2018-10-21,NOT_READY,2018,10,21,6,-4.0
1511196,0,8,2018-10-22,NOT_READY,2018,10,22,0,0.0
1511196,0,8,2018-10-23,NOT_READY,2018,10,23,1,0.0
1511196,3,8,2018-10-24,NOT_READY,2018,10,24,2,3.0
1511196,4,8,2018-10-25,FULLNESS,2018,10,25,3,1.0
1511196,0,8,2018-10-26,NOT_READY,2018,10,26,4,-4.0
1511196,1,8,2018-10-27,NOT_READY,2018,10,27,5,1.0
1511196,3,8,2018-10-28,NOT_READY,2018,10,28,6,2.0
1511196,3,8,2018-10-29,NOT_READY,2018,10,29,0,0.0
1511196,4,8,2018-10-30,FULLNESS,2018,10,30,1,1.0
1511196,0,8,2018-10-31,NOT_READY,2018,10,31,2,-4.0
1511196,0,8,2018-11-01,NOT_READY,2018,11,1,3,0.0
1511196,2,8,2018-11-02,NOT_READY,2018,11,2,4,2.0
1511196,2,8,2018-11-03,NOT_READY,2018,11,3,5,0.0
1511196,4,8,2018-11-04,FULLNESS,2018,11,4,6,2.0
1511196,0,8,2018-11-05,NOT_READY,2018,11,5,0,-4.0
1511196,0,8,2018-11-06,NOT_READY,2018,11,6,1,0.0
1511196,1,8,2018-11-07,NOT_READY,2018,11,7,2,1.0
1511196,3,8,2018-11-08,NOT_READY,2018,11,8,3,2.0
1511196,5,8,2018-11-09,FULLNESS,2018,11,9,4,2.0
1511196,4,8,2018-11-23,FULLNESS,2018,11,23,4,-1.0
1511196,0,8,2018-11-29,NOT_READY,2018,11,29,3,-4.0
1511196,0,8,2018-11-29,NOT_READY,2018,11,29,3,0.0
1511196,0,8,2018-11-29,NOT_READY,2018,11,29,3,0.0
1511196,0,8,2018-11-29,NOT_READY,2018,11,29,3,0.0
1511196,0,8,2018-11-29,NOT_READY,2018,11,29,3,0.0
1511196,0,8,2018-11-29,NOT_READY,2018,11,29,3,0.0
1511196,0,8,2018-11-30,NOT_READY,2018,11,30,4,0.0
1511196,0,8,2018-12-01,NOT_READY,2018,12,1,5,0.0
1511196,3,8,2018-12-02,NOT_READY,2018,12,2,6,3.0
1511196,0,8,2018-12-03,NOT_READY,2018,12,3,0,-3.0
1511196,0,8,2018-12-04,NOT_READY,2018,12,4,1,0.0
1511196,0,8,2018-12-05,NOT_READY,2018,12,5,2,0.0
1511196,2,8,2018-12-06,NOT_READY,2018,12,6,3,2.0
1511196,3,8,2018-12-07,NOT_READY,2018,12,7,4,1.0
1511196,0,8,2018-12-08,NOT_READY,2018,12,8,5,-3.0
1511196,3,8,2018-12-09,NOT_READY,2018,12,9,6,3.0
1511196,4,8,2018-12-10,FULLNESS,2018,12,10,0,1.0
1511196,0,8,2018-12-11,NOT_READY,2018,12,11,1,-4.0
1511196,0,8,2018-12-12,NOT_READY,2018,12,12,2,0.0
1511196,0,8,2018-12-15,NOT_READY,2018,12,15,5,0.0
1511196,1,8,2018-12-16,NOT_READY,2018,12,16,6,1.0
1511196,3,8,2018-12-17,NOT_READY,2018,12,17,0,2.0
1511196,4,8,2018-12-18,FULLNESS,2018,12,18,1,1.0
1511196,4,8,2018-12-26,FULLNESS,2018,12,26,2,0.0
1511196,4,8,2018-12-26,FULLNESS,2018,12,26,2,0.0
1511196,4,8,2018-12-27,FULLNESS,2018,12,27,3,0.0
1511196,0,8,2018-12-28,NOT_READY,2018,12,28,4,-4.0
1511196,0,8,2018-12-29,NOT_READY,2018,12,29,5,0.0
1511196,1,8,2018-12-30,NOT_READY,2018,12,30,6,1.0
1511196,2,8,2018-12-31,NOT_READY,2018,12,31,0,1.0
1511196,3,8,2019-01-01,NOT_READY,2019,1,1,1,1.0
1511196,3,8,2019-01-02,NOT_READY,2019,1,2,2,0.0
1511196,3,8,2019-01-03,NOT_READY,2019,1,3,3,0.0
1511196,3,8,2019-01-04,NOT_READY,2019,1,4,4,0.0
1511196,2,8,2019-01-05,NOT_READY,2019,1,5,5,-1.0
1511196,3,8,2019-01-06,NOT_READY,2019,1,6,6,1.0
1511196,4,8,2019-01-07,FULLNESS,2019,1,7,0,1.0
1511196,0,8,2019-01-08,NOT_READY,2019,1,8,1,-4.0
1511196,0,8,2019-01-09,NOT_READY,2019,1,9,2,0.0
1511196,0,8,2019-01-10,NOT_READY,2019,1,10,3,0.0
1511196,2,8,2019-01-24,NOT_READY,2019,1,24,3,2.0
1511196,2,8,2019-01-24,NOT_READY,2019,1,24,3,0.0
1511196,2,8,2019-01-24,NOT_READY,2019,1,24,3,0.0
1511196,2,8,2019-01-24,NOT_READY,2019,1,24,3,0.0
1511196,2,8,2019-01-24,NOT_READY,2019,1,24,3,0.0
1511196,2,8,2019-01-24,NOT_READY,2019,1,24,3,0.0
1511196,2,8,2019-01-24,NOT_READY,2019,1,24,3,0.0
1511196,2,8,2019-01-24,NOT_READY,2019,1,24,3,0.0
1511196,2,8,2019-01-24,NOT_READY,2019,1,24,3,0.0
1511196,2,8,2019-01-24,NOT_READY,2019,1,24,3,0.0
1511196,2,8,2019-01-24,NOT_READY,2019,1,24,3,0.0
1511196,2,8,2019-01-24,NOT_READY,2019,1,24,3,0.0
1511196,2,8,2019-01-24,NOT_READY,2019,1,24,3,0.0
1511196,2,8,2019-01-30,NOT_READY,2019,1,30,2,0.0
1511196,2,8,2019-01-30,NOT_READY,2019,1,30,2,0.0
1511196,2,8,2019-01-30,NOT_READY,2019,1,30,2,0.0
1511196,2,8,2019-01-30,NOT_READY,2019,1,30,2,0.0
1511196,2,8,2019-01-30,NOT_READY,2019,1,30,2,0.0
1511196,2,8,2019-01-30,NOT_READY,2019,1,30,2,0.0
1511196,4,8,2019-01-31,FULLNESS,2019,1,31,3,2.0
1511196,3,8,2019-02-21,NOT_READY,2019,2,21,3,-1.0
1511196,0,8,2019-02-22,NOT_READY,2019,2,22,4,-3.0
1511196,0,8,2019-02-23,NOT_READY,2019,2,23,5,0.0
1511196,3,8,2019-02-24,NOT_READY,2019,2,24,6,3.0
1511196,5,8,2019-02-25,FULLNESS,2019,2,25,0,2.0
1511196,0,8,2019-02-26,NOT_READY,2019,2,26,1,-5.0
1511196,0,8,2019-02-28,NOT_READY,2019,2,28,3,0.0
1511196,0,8,2019-02-28,NOT_READY,2019,2,28,3,0.0
1511196,0,8,2019-03-01,NOT_READY,2019,3,1,4,0.0
1511196,0,8,2019-03-02,NOT_READY,2019,3,2,5,0.0
1511196,4,8,2019-03-03,FULLNESS,2019,3,3,6,4.0
1511196,0,8,2019-03-04,NOT_READY,2019,3,4,0,-4.0
1511196,0,8,2019-03-05,NOT_READY,2019,3,5,1,0.0
1511196,0,8,2019-03-06,NOT_READY,2019,3,6,2,0.0
1511196,4,8,2019-03-07,FULLNESS,2019,3,7,3,4.0
1511196,0,8,2019-03-08,NOT_READY,2019,3,8,4,-4.0
1511196,0,8,2019-03-09,NOT_READY,2019,3,9,5,0.0
1511196,0,8,2019-03-10,NOT_READY,2019,3,10,6,0.0
1511196,2,8,2019-03-11,NOT_READY,2019,3,11,0,2.0
1511196,4,8,2019-03-12,FULLNESS,2019,3,12,1,2.0
1511196,0,8,2019-03-13,NOT_READY,2019,3,13,2,-4.0
1511196,3,8,2019-03-14,NOT_READY,2019,3,14,3,3.0
1511196,4,8,2019-03-15,FULLNESS,2019,3,15,4,1.0
1511196,0,8,2019-03-16,NOT_READY,2019,3,16,5,-4.0
1511196,0,8,2019-03-17,NOT_READY,2019,3,17,6,0.0
1511196,1,8,2019-03-18,NOT_READY,2019,3,18,0,1.0
1511196,1,8,2019-03-19,NOT_READY,2019,3,19,1,0.0
1511196,3,8,2019-03-20,NOT_READY,2019,3,20,2,2.0
1511196,4,8,2019-03-21,FULLNESS,2019,3,21,3,1.0
1511196,0,8,2019-03-22,NOT_READY,2019,3,22,4,-4.0
